OBJECTID,Shape_Leng,conduitid,routeid,cableids,startnode,endnode,nbnnestcol,nbnnestrow,nbnsubduct,nbnmat,nbndiamtr,nestcolumn,nestrow,subductnum,material,diameter,fill,nbnlength,actlength,owner,scopestate,mandrelcal,mandrelscp,mandrelmax,blockenda,blockendb,blocksurf,fr02,fr05,fr06,fr07,fr08,fr09,fr10,fr12,fr14,fr15,fr16,notperplan,ohsflag,deadcable,othdamage,stdcomment,fircomment,othcomment,phototaken,loadsource,projectid
3816,124.98583050800,000000000200662093,000000000200152614,-,000000000200661980,000000000200397122,A,A,0,X,100,A,A,0,X,100,0,99.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3817,124.98583050800,000000000200662094,000000000200152614,-,000000000200661980,000000000200397122,B,A,0,X,100,B,A,0,X,100,0,99.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3818,83.26071132390,000000000200639203,000000000200146333,-,000000000200025946,000000000200026919,A,B,0,X,85,A,B,0,X,85,0,67.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3819,83.26071132390,000000000200639204,000000000200146333,-,000000000200025946,000000000200026919,B,B,0,X,85,B,B,0,X,85,0,67.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3820,83.26071132390,000000000200639222,000000000200146333,3MLN-00-00-TSS-008,000000000200025946,000000000200026919,C,B,0,X,100,C,B,0,X,100,0,67.50000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3821,83.26071132390,000000000200639295,000000000200146333,-,000000000200025946,000000000200026919,E,A,0,X,100,E,A,0,X,100,0,67.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3822,83.26071132390,000000000200639296,000000000200146333,-,000000000200025946,000000000200026919,F,A,0,X,100,F,A,0,X,100,0,67.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3823,83.26071132390,000000000200639297,000000000200146333,-,000000000200025946,000000000200026919,G,A,0,X,100,G,A,0,X,100,0,67.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3824,20.25351463900,000000000200590195,000000000200136691,-,000000000200589756,000000000200589757,A,A,0,X,35,A,A,0,X,35,0,20.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3825,10.36385162470,000000015012871061,000000015003037330,-,000000015012870952,000000015012870987,A,A,0,X,50,A,A,0,X,50,0,12.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3826,8.06828826489,000000001203071427,000000001202202063,-,000000000200020278,000000001203071424,A,A,0,X,20,A,A,0,X,20,0,15.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3827,105.05446597200,000000000200638843,000000000200146397,-,000000000200397122,000000000200025945,A,A,0,X,100,A,A,0,X,100,0,76.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3828,105.05446597200,000000000200638844,000000000200146397,-,000000000200397122,000000000200025945,B,A,0,X,100,B,A,0,X,100,0,76.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3829,68.17570922300,000000000200590188,000000000200136689,-,000000000200589754,000000000200589755,A,A,0,X,50,A,A,0,X,50,0,50.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3830,24.98580974190,000000000200487785,000000000200114526,-,000000000200027895,000000000200027720,A,A,0,X,50,A,A,0,X,50,0,17.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3831,51.75629725530,000000000200590193,000000000200136690,-,000000000200589755,000000000200589756,A,A,0,X,35,A,A,0,X,35,0,44.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3832,15.50655968360,000000015019126466,000000015004508900,-,000000000200020369,000000015019126464,A,A,0,X,40,A,A,0,X,40,0,14.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3833,8.24733640159,000000001203888595,000000001202357677,-,000000001203888553,000000001203888592,A,A,0,X,20,A,A,0,X,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3834,13.72315187560,000000000200042773,000000000200007622,-,000000000200038856,000000000200042774,A,A,0,X,10,A,A,0,X,10,0,12.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3835,17.70013945890,000000000200081472,000000000200020859,-,000000000200079835,000000000200080853,A,A,0,X,20,A,A,0,X,20,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3836,6.57966068072,000000015013697809,000000015003203808,-,000000000200521028,000000015013697806,A,A,0,X,20,A,A,0,X,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3837,28.11700514590,000000001203888590,000000001202357676,-,000000001203888589,000000000200521017,A,A,0,X,30,A,A,0,X,30,0,23.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3838,24.05825275440,000000000212263998,000000000202430655,-,000000000200038589,000000000200038598,A,A,0,X,50,A,A,0,X,50,0,23.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3839,10.67389162620,000000000200510284,000000000200119723,-,000000000200498398,000000000200498502,A,A,0,X,35,A,A,0,X,35,0,9.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3840,135.66505171100,000000015015400959,000000015003624790,-,000000001203479217,000000001203479202,A,A,0,X,50,A,A,0,X,50,0,146.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3841,13.11616470950,000000000200201256,000000000200045865,-,000000000200196735,000000000200201219,A,A,0,X,20,A,A,0,X,20,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3842,6.25859044397,000000000200499973,000000000200117393,-,000000000200497935,000000000200497936,A,A,0,X,50,A,A,0,X,50,0,4.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3843,20.97046299340,000000000200446430,000000000200105922,-,000000000200443368,000000001203471728,A,A,0,X,35,A,A,0,X,35,0,18.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3844,7.24996191443,000000000200499980,000000000200117397,-,000000000200497936,000000000200497937,A,A,0,X,50,A,A,0,X,50,0,13.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3845,22.71856331270,000000000200348281,000000000200084267,-,000000000200345661,000000000200345668,A,A,0,X,35,A,A,0,X,35,0,18.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3846,9.28307397472,000000000200495260,000000000200116007,-,000000000200023375,000000000200023376,A,A,0,X,35,A,A,0,X,35,0,4.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3847,19.79360879520,000000000200348273,000000000200084263,-,000000001202042181,000000000200345661,A,A,0,X,35,A,A,0,X,35,0,19.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3848,12.97511827060,000000000200201254,000000000200045864,-,000000000200196734,000000000200201207,A,A,0,X,20,A,A,0,X,20,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3849,6.49105347107,000000004224727449,000000004204134718,-,000000000200520706,000000004224727385,A,A,0,X,20,A,A,0,X,20,0,6.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3850,30.29561485970,000000000200539490,000000000200125219,-,000000000200527424,000000000200527426,A,A,0,X,35,A,A,0,X,35,0,25.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3851,3.84153674428,000000000200428894,000000000200102370,-,000000000200427430,000000000200427347,A,A,0,X,50,A,A,0,X,50,0,4.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3852,11.03757962310,000000000200539520,000000000200125226,-,000000000200025167,000000000200025170,A,A,0,X,40,A,A,0,X,40,0,12.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3853,18.73238833060,000000000200538435,000000000200124928,-,000000000200521149,000000000200521151,A,A,0,X,50,A,A,0,X,50,0,15.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3854,7.66813467488,000000000200539545,000000000200125228,-,000000000200528026,000000000200528032,A,A,0,X,35,A,A,0,X,35,0,6.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3855,14.06558420500,000000000200539549,000000000200125229,-,000000000200528032,000000000200528033,A,A,0,X,35,A,A,0,X,35,0,12.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3856,13.03983440080,000000000200538440,000000000200124930,-,000000000200521151,000000000200521152,A,A,0,X,50,A,A,0,X,50,0,10.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3857,27.70156507490,000000000200487347,000000000200114380,-,000000000200485484,000000000200485610,A,A,0,X,20,A,A,0,X,20,0,4.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3858,54.67260673690,000000000200332787,000000000200080613,-,000000000200020668,000000001200185978,A,A,0,X,35,A,A,0,X,35,0,65.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3859,14.80009173700,000000001203290279,000000001202244077,-,000000001203886845,000000001203290274,A,A,0,X,20,A,A,0,X,20,0,15.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3860,6.39719676210,000000000200054316,000000000200011272,-,000000000200020393,000000000200020391,A,A,0,X,50,A,A,0,X,50,0,6.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3861,14.73092193940,000000000200082712,000000000200021339,-,000000000200082437,000000000200080275,A,A,0,X,50,A,A,0,X,50,0,12.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3862,23.06227827930,000000001202488700,000000001202093623,-,000000001204653889,000000001202488694,A,A,0,X,20,A,A,0,X,20,0,27.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3863,29.60050410350,000000000200449981,000000000200106621,-,000000000200448239,000000000200448287,A,A,0,X,35,A,A,0,X,35,0,25.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3864,6.33640099155,000000004224542367,000000004204098086,-,000000000200420503,000000004224542303,A,A,0,X,20,A,A,0,X,20,0,6.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3865,2.38878156241,000000000200082508,000000000200021243,-,000000000200082437,000000000200079358,A,A,0,X,35,A,A,0,X,35,0,5.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3866,22.05652534490,000000001202052828,000000001202009277,-,000000001202052819,000000001202052822,A,A,0,X,35,A,A,0,X,35,0,19.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3867,14.23860101340,000000004224584815,000000004204105921,-,000000000200448289,000000004224584752,A,A,0,X,20,A,A,0,X,20,0,13.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3868,19.32913350170,000000000200487616,000000000200114492,-,000000000200027895,000000000200027720,A,A,0,X,20,A,A,0,X,20,0,17.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3869,4.64986169665,000000015015192872,000000015003577883,-,000000015005280126,000000015015192808,A,A,0,X,50,A,A,0,X,50,0,7.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3870,15.77513313000,000000000200342482,000000000200082567,-,000000000200335224,000000000200335221,A,A,0,X,50,A,A,0,X,50,0,14.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3871,16.61659156840,000000000200054708,000000000200011437,-,000000000200020363,000000000200020372,A,A,0,X,80,A,A,0,X,80,0,12.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3872,9.30798230848,000000000200044522,000000000200008044,-,000000000200043799,000000001200353163,A,A,0,X,50,A,A,0,X,50,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3873,50.50584158880,000000000200637483,000000000200130546,-,000000000200020416,000000000200564248,A,A,0,X,85,A,A,0,X,85,0,41.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3874,50.50584158880,000000000200637484,000000000200130546,-,000000000200020416,000000000200564248,B,A,0,X,85,B,A,0,X,85,0,41.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3875,50.50584158880,000000000200637504,000000000200130546,-,000000000200020416,000000000200564248,D,A,0,X,100,D,A,0,X,100,0,41.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3876,50.50584158880,000000000200637505,000000000200130546,3MLN-00-00-TSS-009,000000000200020416,000000000200564248,E,A,0,X,100,E,A,0,X,100,0,41.40000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3877,50.50584158880,000000000200637507,000000000200130546,-,000000000200020416,000000000200564248,G,A,0,X,100,G,A,0,X,100,0,41.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3878,20.18130421540,000000004224721636,000000004204133429,-,000000001202293012,000000004224721574,A,A,0,X,20,A,A,0,X,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3879,9.32596639833,000000000200166711,000000000200038002,-,000000000200025180,000000000200164764,A,A,0,X,35,A,A,0,X,35,0,10.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3880,107.75614871800,000000000212391892,000000000200133212,-,000000015003872596,000000000200574341,C,E,1,X,28,C,E,1,X,28,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3881,107.75614871800,000000000212391895,000000000200133212,-,000000015003872596,000000000200574341,C,E,2,X,28,C,E,2,X,28,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3882,107.75614871800,000000001200109272,000000000200133212,-,000000015003872596,000000000200574341,B,D,1,X,28,B,D,1,X,28,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3883,107.75614871800,000000001200109273,000000000200133212,-,000000015003872596,000000000200574341,B,D,2,X,28,B,D,2,X,28,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3884,107.75614871800,000000001203345451,000000000200133212,-,000000015003872596,000000000200574341,C,E,3,X,28,C,E,3,X,28,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3885,107.75614871800,000000001204238655,000000000200133212,-,000000015003872596,000000000200574341,B,E,1,X,32,B,E,1,X,32,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3886,107.75614871800,000000015003872624,000000000200133212,-,000000015003872596,000000000200574341,A,A,0,X,100,A,A,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3887,107.75614871800,000000015016635521,000000000200133212,-,000000015003872596,000000000200574341,B,B,0,X,100,B,B,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3888,107.75614871800,000000015016635522,000000000200133212,-,000000015003872596,000000000200574341,B,A,0,X,100,B,A,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3889,107.75614871800,000000015016635523,000000000200133212,-,000000015003872596,000000000200574341,C,B,0,X,100,C,B,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3890,107.75614871800,000000015016635524,000000000200133212,-,000000015003872596,000000000200574341,C,A,0,X,100,C,A,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3891,107.75614871800,000000015016635526,000000000200133212,-,000000015003872596,000000000200574341,A,B,0,X,100,A,B,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3892,107.75614871800,000000015016635527,000000000200133212,-,000000015003872596,000000000200574341,A,C,0,X,100,A,C,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3893,107.75614871800,000000015016635528,000000000200133212,-,000000015003872596,000000000200574341,B,C,0,X,100,B,C,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3894,107.75614871800,000000015016635529,000000000200133212,-,000000015003872596,000000000200574341,C,C,0,X,100,C,C,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3895,107.75614871800,000000015016635530,000000000200133212,-,000000015003872596,000000000200574341,A,D,0,X,100,A,D,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3896,107.75614871800,000000015016635531,000000000200133212,-,000000015003872596,000000000200574341,B,D,0,X,100,B,D,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3897,107.75614871800,000000015016635537,000000000200133212,-,000000015003872596,000000000200574341,A,E,0,X,100,A,E,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3898,107.75614871800,000000015016635541,000000000200133212,-,000000015003872596,000000000200574341,C,D,0,X,100,C,D,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3899,107.75614871800,000000015016635543,000000000200133212,-,000000015003872596,000000000200574341,B,E,0,X,100,B,E,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3900,107.75614871800,000000015016635545,000000000200133212,-,000000015003872596,000000000200574341,C,E,0,X,100,C,E,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3901,107.75614871800,000000015016635551,000000000200133212,-,000000015003872596,000000000200574341,A,F,0,X,100,A,F,0,X,100,0,87.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3902,12.98508374050,000000000200495449,000000000200116072,-,000000000200023349,000000000200023360,A,A,0,X,35,A,A,0,X,35,0,10.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3903,15.53975989790,000000000200052817,000000000200010770,-,000000000200047658,000000000200049141,A,A,0,X,20,A,A,0,X,20,0,9.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3904,10.65963215060,000000015009657929,000000015001888686,-,000000001203888589,000000015009657928,A,A,0,X,20,A,A,0,X,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3905,93.92822320550,000000000200604392,000000000200139556,-,000000000200597320,000000000200597323,A,A,0,X,100,A,A,0,X,100,0,71.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
3906,93.92822320550,000000000200604393,000000000200139556,3MLN-00-00-TSS-009,000000000200597320,000000000200597323,B,A,0,X,100,B,A,0,X,100,0,71.00000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
